Lyfenko N.,Volkov A.,3,0,"['12', '11', '11']","['10', '8', '7']",26.11. 15:45,YuPcs8zf
Severina Y.,Yevtodii D.,1,3,"['7', '8', '11', '7']","['11', '11', '4', '11']",26.11. 18:35,t6S5un56
Klos P.,Savill L.,3,2,"['11', '11', '8', '7', '11']","['4', '7', '11', '11', '9']",26.11. 21:00,zLNuIRQO
David P.,Keinath T.,0,3,"['4', '8', '7']","['11', '11', '11']",26.11. 21:55,xQ1OtB3P
Martinko T.,Cope J.,3,0,"['11', '11', '11']","['8', '3', '9']",26.11. 22:25,EogjxVBt
Gavlas A.,Seibert J.,3,1,"['11', '11', '9', '11']","['9', '6', '11', '7']",26.11. 22:55,88hfykRn
Klos P.,David P.,2,3,"['8', '4', '11', '11', '9']","['11', '11', '9', '9', '11']",26.11. 23:25,naibz9tg
Martinko T.,Keinath T.,2,3,"['11', '11', '9', '11', '9']","['9', '3', '11', '13', '11']",26.11. 23:55,4zn3ZSea
Seibert J.,Savill L.,3,2,"['11', '11', '4', '8', '11']","['6', '2', '11', '11', '8']",27.11. 00:45,rRp7YnB5
Gavlas A.,Cope J.,3,2,"['8', '11', '12', '8', '11']","['11', '3', '10', '11', '8']",27.11. 01:20,xlpBX6QB
Klos P.,Martinko T.,0,3,"['10', '7', '9']","['12', '11', '11']",27.11. 01:55,zZ2EWQuI
David P.,Savill L.,3,0,"['11', '11', '11']","['5', '9', '9']",27.11. 02:20,IchJVpeO
Gavlas A.,Keinath T.,3,0,"['11', '11', '11']","['6', '6', '9']",27.11. 02:40,dliNU4AU
Seibert J.,Cope J.,3,1,"['11', '6', '11', '11']","['7', '11', '9', '9']",27.11. 03:10,8MXSkltt
David P.,Martinko T.,3,0,"['11', '12', '12']","['6', '10', '10']",27.11. 03:40,nDWWl8en
Klos P.,Gavlas A.,3,0,"['12', '11', '12']","['10', '9', '10']",27.11. 04:00,UyMylSAh
Cope J.,Savill L.,1,3,"['6', '7', '12', '5']","['11', '11', '10', '11']",27.11. 04:30,ruQumnQb
Seibert J.,Keinath T.,2,3,"['11', '8', '11', '6', '2']","['5', '11', '5', '11', '11']",27.11. 05:00,x2Pqn6u5
David P.,Gavlas A.,1,3,"['7', '5', '12', '8']","['11', '11', '10', '11']",27.11. 21:05,GhOmoQfB
Klos P.,Seibert J.,3,2,"['11', '11', '8', '10', '11']","['9', '8', '11', '12', '4']",27.11. 21:40,d4uoppAH
Cope J.,Keinath T.,2,3,"['3', '11', '3', '11', '9']","['11', '9', '11', '4', '11']",27.11. 22:30,zevkq4PN
Martinko T.,Savill L.,3,0,"['11', '11', '20']","['6', '5', '18']",27.11. 23:05,UHwgrOvU
David P.,Seibert J.,3,0,"['11', '11', '11']","['6', '3', '9']",27.11. 23:35,6wVKwrmo
Klos P.,Cope J.,2,3,"['11', '4', '11', '7', '3']","['6', '11', '9', '11', '11']",28.11. 00:00,8r932RPo
Martinko T.,Gavlas A.,2,3,"['7', '11', '7', '11', '9']","['11', '4', '11', '6', '11']",28.11. 00:30,nZ771ouh
Keinath T.,Savill L.,3,0,"['11', '11', '11']","['5', '6', '8']",28.11. 01:05,G8CB05fb
David P.,Cope J.,3,2,"['11', '10', '11', '10', '11']","['8', '12', '2', '12', '9']",28.11. 01:25,faBFaP94
Martinko T.,Seibert J.,3,1,"['11', '10', '11', '11']","['4', '12', '5', '6']",28.11. 02:00,xO0KbqPA
Gavlas A.,Savill L.,3,0,"['11', '11', '14']","['8', '5', '12']",28.11. 02:35,lb4Oc3vH
Klos P.,Keinath T.,2,3,"['11', '7', '11', '1', '5']","['5', '11', '6', '11', '11']",28.11. 02:50,rL3SdNgN
Minchenkov M.,Gribkov A.,3,1,"['11', '15', '11', '12']","['2', '17', '7', '10']",26.11. 21:45,YknDA1uK
Melkov O.,Vshivkov P.,0,3,"['6', '9', '3']","['11', '11', '11']",26.11. 22:00,pU5IlKI0
Tolmachev I.,Nikulin S.,3,0,"['11', '11', '11']","['4', '3', '9']",26.11. 22:15,E13A9LfQ
Sergeevich I.,Muslikov S.,1,3,"['6', '10', '11', '5']","['11', '12', '8', '11']",26.11. 21:30,6w7Ek03f
Nechyporuk V.,Kotik A.,3,1,"['11', '9', '11', '11']","['9', '11', '5', '6']",27.11. 04:20,lIIW8r58
Vahta D.,Nazrin A.,3,0,"['11', '12', '12']","['7', '10', '10']",27.11. 04:55,S8Hz82KE
Gritsienko N.,Kotik A.,1,3,"['11', '6', '3', '8']","['7', '11', '11', '11']",27.11. 05:30,tGcB10cr
Nechyporuk V.,Vahta D.,3,1,"['16', '11', '15', '11']","['18', '9', '13', '7']",27.11. 06:05,v1GE0KCl
Gritsienko N.,Nazrin A.,3,1,"['11', '11', '11', '13']","['7', '5', '13', '11']",27.11. 06:40,MP5JavSf
Vahta D.,Kotik A.,2,3,"['5', '13', '9', '11', '6']","['11', '11', '11', '6', '11']",27.11. 07:15,0G4Nbbs1
Gritsienko N.,Vahta D.,0,3,"['9', '8', '8']","['11', '11', '11']",27.11. 08:00,Uk9RcId7
Nechyporuk V.,Nazrin A.,3,1,"['11', '11', '10', '11']","['9', '6', '12', '6']",27.11. 08:25,8t8VdxCD
Gritsienko N.,Nechyporuk V.,3,0,"['11', '11', '11']","['5', '8', '5']",27.11. 09:00,AonELLlE
Nazrin A.,Kotik A.,3,0,"['11', '11', '11']","['3', '1', '7']",27.11. 09:35,MNEs4gJt
Demchuk I.,Chyzh P.,3,0,"['11', '11', '12']","['8', '9', '10']",27.11. 11:45,ppCu7MZK
Trachuk V.,Malashevsky V.,3,2,"['11', '11', '3', '7', '11']","['3', '7', '11', '11', '7']",27.11. 12:15,OzBq6tkR
Lohosha D.,Chyzh P.,3,1,"['11', '10', '11', '12']","['9', '12', '5', '10']",27.11. 12:45,GpEo3DYn
Demchuk I.,Trachuk V.,3,1,"['11', '11', '8', '11']","['5', '9', '11', '5']",27.11. 13:15,fyDk2Xmg
Lohosha D.,Malashevsky V.,3,0,"['11', '11', '11']","['4', '6', '8']",27.11. 13:45,zmUn1i3a
Trachuk V.,Chyzh P.,1,3,"['11', '6', '8', '10']","['5', '11', '11', '12']",27.11. 14:15,EwTj0BI5
Lohosha D.,Trachuk V.,3,1,"['10', '11', '11', '11']","['12', '6', '5', '7']",27.11. 14:45,80SfaVXB
Demchuk I.,Malashevsky V.,3,0,"['12', '11', '12']","['10', '6', '10']",27.11. 15:15,M3WbbkmI
Lohosha D.,Demchuk I.,2,3,"['11', '11', '6', '2', '10']","['4', '7', '11', '11', '12']",27.11. 15:45,4SL3c92O
Malashevsky V.,Chyzh P.,0,3,"['5', '7', '10']","['11', '11', '12']",27.11. 16:15,rJK7dTHU
Pavlyuk O.,Babenko P.,-,-,[],[],27.11. 05:15,QwWfMDdM
Naplokov O.,Pavlyuk O.,-,-,[],[],27.11. 07:05FRO,82LaLXBS
Kovalov O.,Vovk V.,0,3,"['3', '7', '6']","['11', '11', '11']",27.11. 09:55,YH0ykIlG
Simonchuk D.,Chermenskyi A.,3,0,"['11', '11', '11']","['6', '6', '4']",27.11. 10:00,C8aulx4M
Ponomarenko S.,Vovk V.,2,3,"['11', '11', '5', '11', '4']","['13', '4', '11', '4', '11']",27.11. 10:25,fXlpmdJS
Kovalov O.,Simonchuk D.,1,3,"['7', '11', '13', '9']","['11', '5', '15', '11']",27.11. 10:30,GzeBrGRq
Ponomarenko S.,Chermenskyi A.,3,0,"['11', '11', '11']","['4', '9', '8']",27.11. 11:00,AcfFszsj
Simonchuk D.,Vovk V.,3,0,"['12', '11', '11']","['10', '7', '6']",27.11. 11:05,llgJtfdd
Ponomarenko S.,Simonchuk D.,2,3,"['11', '5', '9', '11', '5']","['6', '11', '11', '9', '11']",27.11. 11:35,Q5x25wZd
Kovalov O.,Chermenskyi A.,3,0,"['11', '11', '15']","['9', '9', '13']",27.11. 11:40,4dy64cl3
Ponomarenko S.,Kovalov O.,1,3,"['5', '8', '11', '10']","['11', '11', '8', '12']",27.11. 12:10,bJzA3H39
Chermenskyi A.,Vovk V.,3,1,"['11', '13', '11', '11']","['7', '11', '13', '6']",27.11. 12:15,CMvE2yJF
Skrebnev A.,Desiatnik A.,3,0,"['11', '11', '11']","['9', '7', '5']",27.11. 01:45,WWfmHzY8
Uezdin A.,Korneev D.,1,3,"['6', '11', '9', '5']","['11', '6', '11', '11']",27.11. 02:15,l8khGfmF
Slachshilin A.,Bazhinov Y.,3,0,"['11', '11', '11']","['4', '6', '5']",27.11. 02:00,KfCPcnXm
Evlampiev V.,Libatskii A.,2,3,"['2', '11', '11', '4', '8']","['11', '8', '5', '11', '11']",27.11. 02:15,WUFTd6nf
Minkov M.,Zirin A.,3,2,"['12', '11', '11', '9', '15']","['14', '3', '7', '11', '13']",27.11. 01:30,htdqIGI2
Tatianina T.,Khmelevskaia N.,2,3,"['7', '5', '11', '11', '10']","['11', '11', '5', '8', '12']",27.11. 13:25,GUTM256N
Telna H.,Tatianina T.,3,1,"['11', '11', '7', '11']","['8', '9', '11', '5']",27.11. 13:55,zFAgcqUp
Aseeva I.,Khmelevskaia N.,1,3,"['11', '4', '9', '12']","['8', '11', '11', '14']",27.11. 14:25,lIbyMS6o
Aseeva I.,Tatianina T.,1,3,"['6', '9', '11', '12']","['11', '11', '7', '14']",27.11. 14:55,2L2uLnMi
Telna H.,Khmelevskaia N.,2,3,"['6', '11', '14', '5', '7']","['11', '4', '12', '11', '11']",27.11. 15:20,pphpK6yb
Aseeva I.,Telna H.,0,3,"['12', '10', '8']","['14', '12', '11']",27.11. 15:55,Y5OR1PLT
Khmelevskaia N.,Tatianina T.,1,3,"['14', '9', '3', '6']","['12', '11', '11', '11']",27.11. 16:25,OzilJQj4
Telna H.,Khmelevskaia N.,3,2,"['8', '11', '11', '7', '11']","['11', '9', '8', '11', '7']",27.11. 16:55,IB5iIp6A
Aseeva I.,Tatianina T.,3,1,"['11', '11', '7', '11']","['6', '9', '11', '5']",27.11. 17:30,d24eH4LG
Aseeva I.,Khmelevskaia N.,3,0,"['11', '11', '11']","['5', '9', '9']",27.11. 17:55,vRg0GOzN
Telna H.,Tatianina T.,3,2,"['7', '11', '11', '9', '11']","['11', '6', '9', '11', '9']",27.11. 18:25,A9pWA2bp
Aseeva I.,Telna H.,0,3,"['10', '5', '9']","['12', '11', '11']",27.11. 19:00,l0qzAMDj
Frolov A. G.,Komarov D.,0,3,"['11', '6', '9']","['13', '11', '11']",27.11. 07:45,QwMcjVHg
Komarov D.,Kazakov V.,3,0,"['11', '11', '11']","['7', '4', '6']",27.11. 07:20,WGMgiB2m
Zhelubenkov A.,Komarov D.,1,3,"['11', '9', '11', '4']","['3', '11', '13', '11']",27.11. 08:45,IDIkhims
Vorozheykin A.,Meteleshko I.,3,1,"['11', '8', '12', '11']","['8', '11', '10', '8']",27.11. 05:45,M5F6l9n6
Muslikov S.,Lanovenko S.,3,1,"['11', '11', '11', '11']","['5', '8', '13', '9']",27.11. 06:15,0dEAmT1C
Mytsyk A.,Tkachenko A.,2,3,"['6', '8', '11', '11', '10']","['11', '11', '8', '6', '12']",26.11. 08:30,AHfVfupJ
Balakin D.,Shirshov V.,0,3,"['9', '5', '13']","['11', '11', '15']",27.11. 10:00,zN6Ft4sa
Bychkov S.,Chernov V.,3,0,"['11', '11', '11']","['1', '5', '7']",27.11. 09:30,hbHAspSh
Frolov A. I.,Kazakov V.,3,1,"['8', '11', '11', '11']","['11', '8', '7', '9']",27.11. 09:45,Mw9Rw2RH
Andrusenko M.,Klavdenkov A.,3,0,"['12', '11', '11']","['10', '8', '9']",27.11. 10:20,rmANvrCB
Komarov D.,Zhelubenkov A.,3,2,"['11', '11', '7', '7', '11']","['5', '5', '11', '11', '8']",27.11. 10:20,vF3WxMtO
Tunitsyn D.,Moshkov I.,2,3,"['7', '11', '7', '11', '8']","['11', '8', '11', '4', '11']",27.11. 09:45,lQAJuOd5
Ermoshin S.,Gorelov V.,3,0,"['11', '11', '12']","['9', '5', '10']",27.11. 10:35,r1kdgsR4
Gaynyuk V.,Ermoshin S.,0,3,"['3', '9', '4']","['11', '11', '11']",27.11. 12:20,hYXJ8MQi
Gorelov V.,Ermoshin S.,1,3,"['11', '6', '8', '5']","['8', '11', '11', '11']",27.11. 14:05,neXN7ttb
Chetverikov O.,Ermoshin S.,1,3,"['7', '3', '11', '10']","['11', '11', '5', '12']",27.11. 15:15,0byS60e4
Ermoshin S.,Gaynyuk V.,1,3,"['11', '6', '5', '13']","['7', '11', '11', '15']",27.11. 15:50,rNQW5KAA
Ermoshin S.,Chetverikov O.,3,2,"['11', '11', '8', '7', '11']","['4', '6', '11', '11', '5']",27.11. 11:45,EsZF92Bo
Shagarov O.,Volkov A.,3,0,"['12', '11', '11']","['10', '8', '7']",27.11. 15:50,dQj6KJP3
Marshalov V.,Lyfenko N.,2,3,"['11', '12', '6', '11', '7']","['2', '14', '11', '6', '11']",27.11. 16:15,zHkAJwuA
Ilin A.,Korneev D.,1,3,"['3', '11', '8', '8']","['11', '5', '11', '11']",27.11. 16:15,2V5ja9ge
Zhurba N.,Petrov A.,3,1,"['9', '11', '11', '11']","['11', '7', '6', '4']",27.11. 16:15,tGHs1VOr
Sidorin V.,Suntsov A.,2,3,"['7', '9', '11', '11', '9']","['11', '11', '5', '3', '11']",27.11. 15:50,Ov7n0kvk
Turabekov T.,Putilovsky V.,3,2,"['11', '2', '4', '11', '12']","['1', '11', '11', '5', '10']",27.11. 15:50,UwkEIcfG
Gogenko S.,Telnoi M.,1,3,"['11', '4', '7', '9']","['7', '11', '11', '11']",27.11. 19:55,d66bS7Ns
Solovey V.,Abalmaz S.,0,3,"['9', '6', '3']","['11', '11', '11']",27.11. 19:55,lKechGb1
Zakladnyi G.,Tsybulin S.,3,1,"['11', '10', '11', '13']","['8', '12', '9', '11']",27.11. 20:30,jT52RRxl
Derevynskyi D.,Rubcov N.,2,3,"['4', '13', '9', '16', '6']","['11', '11', '11', '14', '11']",27.11. 20:30,SAf1izE7
Pysar D.,Didukh O.,1,3,"['7', '6', '11', '7']","['11', '11', '2', '11']",27.11. 20:35,AFXuAQ7D
Vashchuk R.,Kurotich A.,3,2,"['6', '11', '11', '7', '11']","['11', '4', '5', '11', '6']",27.11. 20:45,l0qXBnw1
Dubrovin D.,Zhukovskyi O.,1,3,"['6', '11', '8', '8']","['11', '9', '11', '11']",27.11. 21:05,OIahJUpR
Kryvorotko Y.,Kuzo L.,0,3,"['10', '12', '8']","['12', '14', '11']",27.11. 21:00,AVL3P570
Pismennyi Y.,Didukh V.,-,-,[],[],27.11. 21:20,UJ46Qohf
Fashchevskyi I.,Dziabura O.,1,3,"['4', '11', '1', '4']","['11', '7', '11', '11']",27.11. 21:15,fHrqGJj8
Lyevshyn V.,Yefimov V.,3,1,"['11', '11', '8', '11']","['5', '7', '11', '3']",27.11. 21:10,bVQNY9pE
Oliynyk R.,Treshchetka M.,3,0,"['11', '11', '12']","['6', '9', '10']",27.11. 21:35,WOYyB6h7
Filatov S.,Lytvynenko M.,0,3,"['4', '8', '9']","['11', '11', '11']",27.11. 21:35,4CsLElgr
Laevskii M.,Pirveli R.,3,1,"['11', '13', '11', '11']","['9', '15', '6', '6']",27.11. 21:30,lMK7OPM6
Gogenko S.,Tsybulin S.,1,3,"['11', '5', '6', '10']","['5', '11', '11', '12']",27.11. 22:00,hAZgBU4t
Solovey V.,Rubcov N.,0,3,"['10', '11', '10']","['12', '13', '12']",27.11. 21:45,Y7smFw6E
Zhmudenko Y.,Didukh O.,2,3,"['11', '11', '9', '9', '7']","['9', '7', '11', '11', '11']",27.11. 21:50,fcK13t72
Tulenin A.,Kurotich A.,0,3,"['3', '5', '8']","['11', '11', '11']",27.11. 21:55,EwaSlsh9
Lopatnuk A.,Rubtsov E.,3,0,"['11', '11', '11']","['6', '3', '5']",27.11. 22:05,d6KgbT81
Schepanskyi U.,Zhukovskyi O.,2,3,"['11', '8', '11', '9', '6']","['9', '11', '5', '11', '11']",27.11. 22:10,bZ8SlMzC
Didukh V.,Telnoi M.,3,2,"['7', '9', '11', '11', '11']","['11', '11', '2', '5', '6']",27.11. 22:30,MqvbAlKn
Dziabura O.,Abalmaz S.,3,1,"['11', '9', '15', '11']","['6', '11', '13', '8']",27.11. 22:15,GWWiEcLK
Pysar D.,Lyevshyn V.,1,3,"['14', '14', '3', '8']","['12', '16', '11', '11']",27.11. 22:20,6XN520M8
Vashchuk R.,Oliynyk R.,3,0,"['11', '14', '14']","['3', '12', '12']",27.11. 22:30,hUcWm17F
Dubrovin D.,Filatov S.,2,3,"['11', '11', '6', '9', '1']","['7', '6', '11', '11', '11']",27.11. 22:45,CxDWmtjI
Kryvorotko Y.,Pirveli R.,2,3,"['9', '11', '11', '10', '9']","['11', '5', '9', '12', '11']",27.11. 22:45,zcJccmO7
Zakladnyi G.,Pismennyi Y.,3,1,"['11', '7', '11', '11']","['9', '11', '9', '5']",27.11. 22:55,0zw298Zh
Derevynskyi D.,Fashchevskyi I.,3,0,"['11', '11', '12']","['6', '5', '10']",27.11. 22:50,UZzdDHzR
Zhmudenko Y.,Yefimov V.,3,1,"['11', '9', '11', '11']","['3', '11', '3', '5']",27.11. 22:55,0fN91KyF
Tulenin A.,Treshchetka M.,0,3,"['7', '5', '7']","['11', '11', '11']",27.11. 23:05,niczmLML
Rubtsov E.,Kuzo L.,1,3,"['5', '10', '12', '5']","['11', '12', '10', '11']",27.11. 23:15,rqKBNqxD
Schepanskyi U.,Lytvynenko M.,3,1,"['8', '12', '11', '12']","['11', '10', '8', '10']",27.11. 23:15,4Yz0WDKp
Gogenko S.,Didukh V.,0,3,"['10', '8', '8']","['12', '11', '11']",27.11. 23:20,raS68Sla
Solovey V.,Dziabura O.,3,0,"['11', '11', '11']","['8', '9', '6']",27.11. 23:25,nFNN8yqr
Lyevshyn V.,Didukh O.,3,2,"['16', '9', '11', '6', '11']","['14', '11', '7', '11', '9']",27.11. 23:30,voMD0viL
Oliynyk R.,Kurotich A.,2,3,"['11', '9', '12', '11', '7']","['9', '11', '10', '13', '11']",27.11. 23:40,0f1vnuxS
Filatov S.,Zhukovskyi O.,3,2,"['11', '7', '11', '6', '11']","['7', '11', '6', '11', '9']",27.11. 23:55,rPZ3VXZj
Laevskii M.,Lopatnuk A.,3,1,"['13', '11', '10', '11']","['11', '2', '12', '6']",27.11. 23:55,dnOFM3iJ
Pismennyi Y.,Tsybulin S.,2,3,"['4', '14', '12', '11', '8']","['11', '12', '14', '7', '11']",28.11. 00:00,d2WA7n45
Fashchevskyi I.,Rubcov N.,2,3,"['11', '7', '5', '11', '9']","['7', '11', '11', '9', '11']",28.11. 00:05,xMPRXTaK
Zhmudenko Y.,Lyevshyn V.,1,3,"['8', '11', '9', '2']","['11', '9', '11', '11']",28.11. 00:15,dMGIab6R
Tulenin A.,Oliynyk R.,0,3,"['9', '10', '6']","['11', '12', '11']",28.11. 00:15,6yv7sapq
Kryvorotko Y.,Rubtsov E.,3,0,"['11', '11', '11']","['8', '9', '6']",28.11. 00:30,bi2bomUJ
Schepanskyi U.,Filatov S.,3,2,"['8', '11', '8', '11', '11']","['11', '2', '11', '5', '2']",28.11. 00:25,M95pvQwi
Zakladnyi G.,Telnoi M.,3,1,"['5', '12', '11', '11']","['11', '10', '7', '9']",28.11. 00:35,jPVE66JB
Derevynskyi D.,Abalmaz S.,3,2,"['11', '13', '7', '2', '11']","['8', '11', '11', '11', '6']",28.11. 00:35,KpFWWmFQ
Pysar D.,Yefimov V.,3,0,"['12', '11', '11']","['10', '4', '5']",28.11. 00:45,bV2peIEr
Vashchuk R.,Treshchetka M.,3,0,"['13', '11', '12']","['11', '7', '10']",28.11. 00:55,pSxBtJak
Dubrovin D.,Lytvynenko M.,2,3,"['6', '5', '11', '18', '10']","['11', '11', '7', '16', '12']",28.11. 01:00,004lwpgc
Lopatnuk A.,Pirveli R.,3,2,"['7', '11', '11', '12', '11']","['11', '3', '5', '14', '5']",28.11. 01:00,xr12p7qQ
Gogenko S.,Pismennyi Y.,2,3,"['6', '9', '12', '11', '8']","['11', '11', '10', '8', '11']",28.11. 01:05,UFUI5QYH
Solovey V.,Fashchevskyi I.,1,3,"['7', '11', '7', '9']","['11', '3', '11', '11']",28.11. 01:10,Q5MR7ebl
Zhmudenko Y.,Pysar D.,2,3,"['10', '11', '11', '6', '8']","['12', '5', '7', '11', '11']",28.11. 01:20,hh2lfxUl
Tulenin A.,Vashchuk R.,3,1,"['11', '8', '11', '11']","['7', '11', '7', '6']",28.11. 01:30,E1sFuwFe
Laevskii M.,Kuzo L.,3,2,"['8', '11', '6', '11', '11']","['11', '8', '11', '6', '5']",28.11. 01:35,x2ctMW08
Schepanskyi U.,Dubrovin D.,3,2,"['8', '11', '11', '6', '11']","['11', '6', '9', '11', '4']",28.11. 01:40,fN3hx483
Zakladnyi G.,Didukh V.,3,2,"['11', '11', '6', '5', '11']","['7', '8', '11', '11', '4']",28.11. 01:40,ARoG4plO
Derevynskyi D.,Dziabura O.,3,1,"['5', '11', '11', '11']","['11', '7', '9', '9']",28.11. 01:45,rsHW6FDf
Yefimov V.,Didukh O.,3,2,"['11', '8', '11', '7', '11']","['6', '11', '7', '11', '4']",28.11. 01:55,6e6hgdqe
Treshchetka M.,Kurotich A.,3,1,"['11', '7', '11', '11']","['9', '11', '9', '7']",28.11. 02:00,hhtJvcU1
Kryvorotko Y.,Lopatnuk A.,3,0,"['12', '11', '11']","['10', '9', '6']",28.11. 02:10,UZhUuRis
Lytvynenko M.,Zhukovskyi O.,1,3,"['9', '5', '11', '5']","['11', '11', '4', '11']",28.11. 02:15,6c7dyON9
Tsybulin S.,Telnoi M.,3,0,"['11', '11', '11']","['6', '9', '5']",28.11. 02:20,lIpK343U
Rubcov N.,Abalmaz S.,3,1,"['11', '8', '11', '11']","['6', '11', '9', '4']",28.11. 02:20,MXFz6ZS0
Laevskii M.,Rubtsov E.,2,3,"['12', '11', '11', '8', '10']","['14', '7', '6', '11', '12']",28.11. 02:45,8QiYvo7m
Gogenko S.,Zakladnyi G.,3,0,"['11', '11', '11']","['7', '4', '7']",28.11. 02:50,QwMPOmZu
Solovey V.,Derevynskyi D.,0,3,"['8', '1', '6']","['11', '11', '11']",28.11. 02:55,GfFv5gr7
Pirveli R.,Kuzo L.,0,3,"['4', '6', '7']","['11', '11', '11']",28.11. 03:25,jkswv5Mg
Pismennyi Y.,Telnoi M.,3,2,"['11', '11', '10', '11', '11']","['13', '4', '12', '6', '8']",28.11. 03:30,vsQTN7ln
Fashchevskyi I.,Abalmaz S.,0,3,"['7', '7', '6']","['11', '11', '11']",28.11. 03:30,EuYs4DcD
Tkachenko A.,Verbianyi V.,3,1,"['11', '10', '11', '11']","['4', '12', '6', '7']",28.11. 03:35,r3tPD88l
Plishilo V.,Pesternikov D.,3,2,"['11', '11', '8', '4', '13']","['4', '5', '11', '11', '11']",28.11. 03:45,j51pLjGE
Kryvorotko Y.,Laevskii M.,2,3,"['3', '11', '11', '4', '9']","['11', '6', '8', '11', '11']",28.11. 03:55,lz0twPy0
Didukh V.,Tsybulin S.,1,3,"['5', '11', '6', '9']","['11', '9', '11', '11']",28.11. 04:05,M5FYMR3h
Dziabura O.,Rubcov N.,3,2,"['11', '11', '10', '4', '11']","['7', '5', '12', '11', '8']",28.11. 04:05,GpCQSdzE
Molochko A.,Krutko O.,3,2,"['9', '13', '4', '11', '11']","['11', '11', '11', '2', '7']",28.11. 04:10,xQuTCSNf
Hordii A.,Mosuk N.,2,3,"['11', '6', '4', '11', '6']","['7', '11', '11', '9', '11']",28.11. 04:20,pS0lKAVK
Lopatnuk A.,Kuzo L.,1,3,"['11', '2', '14', '7']","['9', '11', '16', '11']",28.11. 04:30,rcapxqi6
Teterya U.,Verbianyi V.,2,3,"['11', '8', '2', '11', '4']","['5', '11', '11', '9', '11']",28.11. 04:50,lMd1zrwG
Maksiuta V.,Pesternikov D.,3,2,"['9', '13', '5', '12', '12']","['11', '11', '11', '10', '10']",28.11. 04:50,vPhgzNLI
Rubtsov E.,Pirveli R.,2,3,"['12', '9', '11', '10', '8']","['10', '11', '5', '12', '11']",28.11. 05:05,Mmbly36C
Tkachenko A.,Molochko A.,1,3,"['8', '11', '7', '5']","['11', '9', '11', '11']",28.11. 05:20,SCe5Z1hM
Plishilo V.,Hordii A.,2,3,"['11', '5', '7', '11', '9']","['9', '11', '11', '7', '11']",28.11. 05:30,IFicZtyP
Teterya U.,Krutko O.,1,3,"['3', '11', '10', '9']","['11', '7', '12', '11']",28.11. 05:55,dn09YL7S
Maksiuta V.,Mosuk N.,3,0,"['11', '11', '11']","['8', '8', '8']",28.11. 06:05,WIuubQDP
Molochko A.,Verbianyi V.,3,1,"['11', '11', '7', '11']","['7', '4', '11', '9']",28.11. 06:30,benyUuGq
Hordii A.,Pesternikov D.,3,2,"['9', '11', '13', '11', '11']","['11', '7', '15', '9', '8']",28.11. 06:35,8vX6gpMt
Teterya U.,Molochko A.,1,3,"['11', '7', '8', '3']","['5', '11', '11', '11']",28.11. 07:05,tKytTaVk
Maksiuta V.,Hordii A.,1,3,"['11', '11', '9', '9']","['9', '13', '11', '11']",28.11. 08:10,j3MBh4ym
Tkachenko A.,Krutko O.,2,3,"['8', '11', '11', '11', '7']","['11', '9', '13', '9', '11']",28.11. 08:35,fNupSJpd
Plishilo V.,Mosuk N.,3,0,"['11', '12', '11']","['9', '10', '7']",28.11. 08:40,UgLFiOjg
Teterya U.,Tkachenko A.,1,3,"['8', '6', '12', '9']","['11', '11', '10', '11']",28.11. 09:20,8QTRj3Nd
Maksiuta V.,Plishilo V.,0,3,"['8', '5', '7']","['11', '11', '11']",28.11. 09:25,xKKJjr6a
Krutko O.,Verbianyi V.,2,3,"['9', '7', '11', '11', '8']","['11', '11', '8', '4', '11']",28.11. 09:30,nHSVkNx3
Mosuk N.,Pesternikov D.,3,2,"['11', '11', '2', '3', '11']","['4', '9', '11', '11', '6']",28.11. 09:25,GAJNk2L5
Martynenko M.,Martynenko A.,3,2,"['9', '11', '11', '9', '12']","['11', '9', '5', '11', '10']",27.11. 20:40,0dExMoJb
Yaroshenko T.,Rechytska Y.,3,1,"['10', '11', '11', '11']","['12', '7', '4', '7']",27.11. 21:20,UVItL5Y4
Starikova L.,Martynenko A.,3,0,"['11', '11', '11']","['5', '6', '5']",27.11. 21:50,8MHpKPmB
Martynenko M.,Yaroshenko T.,2,3,"['9', '11', '6', '11', '4']","['11', '6', '11', '8', '11']",27.11. 22:30,jo7kJq3H
Starikova L.,Rechytska Y.,2,3,"['11', '12', '9', '12', '7']","['6', '10', '11', '14', '11']",27.11. 23:05,2LAgI3IN
Yaroshenko T.,Martynenko A.,3,0,"['15', '11', '11']","['13', '6', '9']",27.11. 23:35,drAcHNXT
Starikova L.,Yaroshenko T.,3,1,"['11', '8', '11', '11']","['9', '11', '1', '1']",28.11. 00:15,bidPCsto
Martynenko M.,Rechytska Y.,1,3,"['11', '8', '8', '3']","['4', '11', '11', '11']",28.11. 00:50,z9u8yRIo
Starikova L.,Martynenko M.,1,3,"['11', '4', '8', '6']","['6', '11', '11', '11']",28.11. 01:25,EavCzoYi
Rechytska Y.,Martynenko A.,0,3,"['8', '6', '9']","['11', '11', '11']",28.11. 02:00,8MwGZ4mb
Guseva V.,Lifanova O.,3,1,"['11', '11', '9', '11']","['4', '9', '11', '4']",27.11. 20:00,ruWSW2XG
Man A.,Lifanova O.,3,2,"['11', '7', '6', '11', '11']","['6', '11', '11', '5', '3']",27.11. 20:30,EsotvKvp
Zhukova N.,Sigitova T.,3,0,"['11', '11', '11']","['9', '6', '8']",27.11. 20:50,MPsKYO24
